nohup: ignoring input
[2025-07-11 13:44:56] INFO: Starting pipeline (test=False, size=10)
[2025-07-11 13:45:02] INFO: [utt_002424] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002425] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002426] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002427] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002428] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002429] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002430] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002431] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002432] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002433] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002434] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002435] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002436] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002437] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002438] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002439] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002440] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002441] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002442] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002443] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002444] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002445] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002446] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002447] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002448] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002449] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002450] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002451] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002452] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002453] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002454] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002455] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002456] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002457] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002458] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002459] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002460] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002461] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002462] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002463] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002464] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002465] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002466] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002467] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002468] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002469] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002470] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002471] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002472] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002473] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002474] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002475] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002476] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002477] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002478] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002479] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002480] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002481] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002482] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002483] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002484] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002485] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002486] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002487] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002488] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002489] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002490] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002491] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002492] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002493] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002494] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002495] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002496] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002497] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002498] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002499] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002500] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002501] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002502] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002503] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002504] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002505] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002506] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002507] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002508] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002509] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002510] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002511] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002512] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002513] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002514] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002515] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002516] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002517] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002518] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002519] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002520] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002521] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002522] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002523] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002524] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002525] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002526] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002527] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002528] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002529] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002530] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002531] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002532] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002533] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002534] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002535] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002536] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002537] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002538] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002539] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002540] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002541] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002542] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002543] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002544] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002545] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002546] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002547] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002548] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002549] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002550] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002551] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002552] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002553] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002554] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002555] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002556] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002557] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002558] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002559] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002560] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002561] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002562] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002563] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002564] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002565] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002566] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002567] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002568] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002569] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002570] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002571] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002572] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002573] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002574] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002575] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002576] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002577] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002578] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002579] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002580] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002581] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002582] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002583] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002584] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002585] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002586] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002587] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002588] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002589] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002590] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002591] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002592] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002593] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002594] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002595] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002596] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002597] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002598] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002599] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002600] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002601] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002602] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002603] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002604] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002605] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002606] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002607] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002608] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002609] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002610] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002611] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002612] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002613] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002614] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002615] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002616] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002617] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002618] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002619] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002620] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002621] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002622] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002623] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002624] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002625] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002626] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002627] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002628] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002629] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002630] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002631] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002632] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002633] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002634] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002635] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002636] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002637] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002638] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002639] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002640] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002641] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002642] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002643] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002644] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002645] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002646] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002647] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002648] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002649] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002650] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002651] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002652] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002653] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002654] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002655] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002656] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002657] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002658] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002659] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002660] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002661] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002662] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002663] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002664] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002665] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002666] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002667] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002668] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002669] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002670] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002671] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002672] Cached WAV found, skipping save
[2025-07-11 13:45:02] INFO: [utt_002673] Cached WAV found, skipping save
