[2025-07-11 10:26:27] INFO: Starting pipeline (test=True, size=20)
[2025-07-11 10:26:32] INFO: [utt_001824] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001825] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001826] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001827] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001828] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001829] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001830] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001831] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001832] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001833] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001834] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001835] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001836] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001837] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001838] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001839] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001840] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001841] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001842] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001843] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001844] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001845] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001846] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001847] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001848] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001849] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001850] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001851] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001852] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001853] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001854] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001855] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001856] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001857] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001858] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001859] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001860] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001861] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001862] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001863] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001864] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001865] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001866] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001867] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001868] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001869] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001870] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001871] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001872] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001873] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001874] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001875] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001876] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001877] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001878] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001879] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001880] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001881] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001882] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001883] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001884] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001885] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001886] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001887] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001888] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001889] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001890] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001891] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001892] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001893] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001894] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001895] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001896] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001897] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001898] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001899] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001900] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001901] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001902] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001903] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001904] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001905] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001906] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001907] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001908] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001909] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001910] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001911] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001912] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001913] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001914] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001915] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001916] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001917] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001918] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001919] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001920] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001921] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001922] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001923] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001924] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001925] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001926] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001927] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001928] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001929] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001930] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001931] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001932] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001933] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001934] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001935] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001936] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001937] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001938] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001939] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001940] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001941] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001942] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001943] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001944] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001945] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001946] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001947] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001948] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001949] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001950] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001951] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001952] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001953] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001954] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001955] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001956] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001957] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001958] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001959] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001960] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001961] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001962] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001963] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001964] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001965] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001966] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001967] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001968] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001969] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001970] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001971] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001972] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001973] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001974] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001975] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001976] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001977] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001978] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001979] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001980] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001981] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001982] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001983] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001984] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001985] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001986] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001987] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001988] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001989] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001990] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001991] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001992] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001993] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001994] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001995] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001996] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001997] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001998] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_001999] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002000] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002001] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002002] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002003] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002004] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002005] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002006] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002007] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002008] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002009] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002010] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002011] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002012] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002013] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002014] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002015] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002016] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002017] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002018] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002019] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002020] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002021] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002022] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002023] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002024] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002025] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002026] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002027] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002028] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002029] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002030] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002031] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002032] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002033] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002034] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002035] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002036] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002037] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002038] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002039] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002040] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002041] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002042] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002043] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002044] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002045] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002046] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002047] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002048] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002049] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002050] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002051] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002052] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002053] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002054] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002055] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002056] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002057] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002058] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002059] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002060] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002061] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002062] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002063] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002064] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002065] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002066] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002067] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002068] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002069] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002070] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002071] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002072] Cached WAV found, skipping save
[2025-07-11 10:26:32] INFO: [utt_002073] Cached WAV found, skipping save
